line,brigade,lon,lat,time
33,12,20.9996719,52.1876183,2017-09-05 23:30:07
9,12,20.943727499999998,52.1758347,2017-10-03 00:00:39
24,2,21.033676100000005,52.2344398,2017-10-03 00:00:36
7,10,21.053772,52.256092100000004,2017-10-02 15:56:44
26,3,20.973524100000002,52.2350693,2017-10-03 00:00:40
9,020,21.0740585,52.2426643,2017-10-03 00:00:39
9,019,21.118824,52.238136299999994,2017-10-03 00:00:38
10,023,20.968811,52.2318764,2017-10-03 00:00:39
15,4,20.9718056,52.2056046,2017-10-03 00:00:37
15,015,20.984794600000004,52.219020799999996,2017-10-02 09:29:06
4,12,21.0076828,52.188839,2017-10-03 00:00:37
4,8,21.0178738,52.3056641,2017-06-01 17:19:00
15,014,21.001205399999996,52.187767,2017-09-29 17:48:35
9,014,20.9440517,52.1763077,2017-10-03 00:00:36
9,017,21.049314499999998,52.2376328,2017-10-03 00:00:39
9,015,20.9792614,52.214260100000004,2017-10-03 00:00:39
23,4,21.033298499999997,52.25641629999999,2017-10-02 12:32:59
22,4,20.985096,52.22074129999999,2017-08-16 22:42:14
18,9,21.0277767,52.278141,2017-08-17 08:40:49
9,34,21.015859600000002,52.2308273,2017-10-03 00:00:40
25,10,21.0557709,52.2570419,2017-10-02 19:25:40
15,2,21.021387100000002,52.213661200000004,2017-10-03 00:00:37
4,14,21.0104523,52.2319412,2017-10-03 00:00:38
35,1,21.014913600000003,52.2246094,2017-10-03 00:00:36
24,7,21.0123043,52.230033899999995,2017-10-03 00:00:28
1,11,20.976205800000002,52.2677994,2017-10-03 00:00:38
24,11,21.0827408,52.244518299999996,2017-10-02 23:58:39
26,6,21.063753100000003,52.2465553,2017-10-03 00:00:08
9,32,20.992658600000002,52.2257996,2017-10-03 00:00:36
9,33,21.0848236,52.2446556,2017-10-03 00:00:37
7,6,21.0033875,52.188804600000005,2017-10-03 00:00:37
9,37,20.943763699999998,52.176101700000004,2017-10-03 00:00:39
26,2,20.9424477,52.2984009,2017-10-03 00:00:19
26,1,20.919714000000003,52.2569199,2017-10-03 00:00:38
10,7,21.023294399999997,52.189800299999995,2017-10-03 00:00:39
35,11,20.9247627,52.2602272,2017-10-03 00:00:37
9,31,20.9584255,52.1904984,2017-10-03 00:00:02
9,36,20.9651833,52.1981239,2017-10-03 00:00:38
35,13,20.977289199999998,52.2627716,2017-10-03 00:00:36
15,8,21.0242329,52.194747899999996,2017-10-03 00:00:37
25,4,21.0168133,52.230911299999995,2017-10-02 18:19:08
17,6,20.9588661,52.3105354,2017-10-02 19:30:33
35,3,21.0163612,52.1677017,2017-10-03 00:00:37
2,3,20.928693799999998,52.2917099,2017-10-03 00:00:38
2,5,20.9418068,52.3341331,2017-10-03 00:00:39
11,1,20.971941,52.234684,2017-10-03 00:00:36
10,13,20.911735500000002,52.2389755,2017-10-03 00:00:40
11,2,20.9724464,52.232769,2017-10-02 08:33:33
20,2,20.9709549,52.2399254,2017-10-03 00:00:36
35,8,21.0064697,52.2381325,2017-06-14 21:19:44
15,12,20.9554615,52.2842941,2017-10-03 00:00:46
24,12,21.118848800000002,52.2382278,2017-10-03 00:00:50
35,8,20.9334221,52.278377500000005,2017-10-03 00:00:47
24,017,20.933868399999998,52.2710419,2017-10-03 00:00:45
18,2,21.004875199999997,52.2407227,2017-10-02 19:27:37
22,016,20.9286156,52.2996635,2017-10-03 00:00:45
6,3,20.9306488,52.299747499999995,2017-10-02 18:49:49
18,3,21.0011616,52.188018799999995,2017-10-02 10:19:12
33,020,20.925943399999998,52.2808952,2017-10-03 00:00:48
33,10,21.0075817,52.2075157,2017-10-02 08:51:35
33,12,20.9996719,52.1876183,2017-09-05 23:30:07
9,12,20.943727499999998,52.1758347,2017-10-03 00:00:49
24,2,21.0348988,52.234684,2017-10-03 00:00:47
7,10,21.053772,52.256092100000004,2017-10-02 15:56:44
26,3,20.973524100000002,52.2350693,2017-10-03 00:00:50
9,020,21.075874300000002,52.2430382,2017-10-03 00:00:49
9,019,21.118824,52.238136299999994,2017-10-03 00:00:48
10,023,20.968811,52.2318764,2017-10-03 00:00:50
15,4,20.9718056,52.2056046,2017-10-03 00:00:47
15,015,20.984794600000004,52.219020799999996,2017-10-02 09:29:06
4,12,21.0076828,52.188839,2017-10-03 00:00:47
4,8,21.0178738,52.3056641,2017-06-01 17:19:00
15,014,21.001205399999996,52.187767,2017-09-29 17:48:35
9,014,20.9440517,52.1763077,2017-10-03 00:00:46
9,017,21.047525399999998,52.237255100000006,2017-10-03 00:00:50
9,015,20.978551899999996,52.2134781,2017-10-03 00:00:50
23,4,21.033298499999997,52.25641629999999,2017-10-02 12:32:59
22,4,20.985096,52.22074129999999,2017-08-16 22:42:14
18,9,21.0277767,52.278141,2017-08-17 08:40:49
9,34,21.0158558,52.230819700000005,2017-10-03 00:00:50
25,10,21.0557709,52.2570419,2017-10-02 19:25:40
15,2,21.0209522,52.212722799999995,2017-10-03 00:00:48
4,14,21.011136999999998,52.2307968,2017-10-03 00:00:49
35,1,21.014673199999997,52.225009899999996,2017-10-03 00:00:46
24,7,21.0123043,52.230033899999995,2017-10-03 00:00:49
1,11,20.9753628,52.2690659,2017-10-03 00:00:48
24,11,21.070545199999998,52.242076899999994,2017-10-03 00:00:49
26,6,21.063753100000003,52.2465553,2017-10-03 00:00:08
9,32,20.991291,52.2255096,2017-10-03 00:00:47
9,33,21.0848255,52.2446671,2017-10-03 00:00:47
7,6,21.0030842,52.1888084,2017-10-03 00:00:47
9,37,20.943763699999998,52.176101700000004,2017-10-03 00:00:50
26,2,20.9409351,52.3004379,2017-10-03 00:00:40
26,1,20.919714000000003,52.2569199,2017-10-03 00:00:48
10,7,21.0229607,52.1897774,2017-10-03 00:00:49
35,11,20.9247627,52.2602272,2017-10-03 00:00:48
9,31,20.9584255,52.1904984,2017-10-03 00:00:02
9,36,20.9662762,52.199363700000006,2017-10-03 00:00:48
35,13,20.975431399999998,52.2632713,2017-10-03 00:00:46
15,8,21.0242729,52.1939125,2017-10-03 00:00:48
25,4,21.0168133,52.230911299999995,2017-10-02 18:19:08
17,6,20.9588661,52.3105354,2017-10-02 19:30:33
35,3,21.0167599,52.167942,2017-10-03 00:00:47
2,3,20.928798699999998,52.2916641,2017-10-03 00:00:48
2,5,20.941810600000004,52.334129299999994,2017-10-03 00:00:49
11,1,20.9712009,52.23450089999999,2017-10-03 00:00:41
10,13,20.912138,52.239005999999996,2017-10-03 00:00:50
11,2,20.9724464,52.232769,2017-10-02 08:33:33
20,2,20.9711552,52.239391299999994,2017-10-03 00:00:46
35,8,21.0064697,52.2381325,2017-06-14 21:19:44
15,12,20.9554615,52.2842941,2017-10-03 00:00:46
24,12,21.118848800000002,52.2382278,2017-10-03 00:00:50
35,8,20.9334221,52.278377500000005,2017-10-03 00:00:47
24,017,20.933868399999998,52.2710419,2017-10-03 00:00:45
18,2,21.004875199999997,52.2407227,2017-10-02 19:27:37
22,016,20.9286156,52.2996635,2017-10-03 00:00:45
6,3,20.9306488,52.299747499999995,2017-10-02 18:49:49
18,3,21.0011616,52.188018799999995,2017-10-02 10:19:12
33,020,20.925943399999998,52.2808952,2017-10-03 00:00:48
33,10,21.0075817,52.2075157,2017-10-02 08:51:35
33,12,20.9996719,52.1876183,2017-09-05 23:30:07
9,12,20.943727499999998,52.1758347,2017-10-03 00:00:49
24,2,21.0348988,52.234684,2017-10-03 00:00:47
7,10,21.053772,52.256092100000004,2017-10-02 15:56:44
26,3,20.973524100000002,52.2350693,2017-10-03 00:00:50
9,020,21.075874300000002,52.2430382,2017-10-03 00:00:49
9,019,21.118824,52.238136299999994,2017-10-03 00:00:48
10,023,20.968811,52.2318764,2017-10-03 00:00:50
15,4,20.9718056,52.2056046,2017-10-03 00:00:47
15,015,20.984794600000004,52.219020799999996,2017-10-02 09:29:06
4,12,21.0076828,52.188839,2017-10-03 00:00:47
4,8,21.0178738,52.3056641,2017-06-01 17:19:00
15,014,21.001205399999996,52.187767,2017-09-29 17:48:35
9,014,20.9440517,52.1763077,2017-10-03 00:00:46
9,017,21.047525399999998,52.237255100000006,2017-10-03 00:00:50
9,015,20.978551899999996,52.2134781,2017-10-03 00:00:50
23,4,21.033298499999997,52.25641629999999,2017-10-02 12:32:59
22,4,20.985096,52.22074129999999,2017-08-16 22:42:14
18,9,21.0277767,52.278141,2017-08-17 08:40:49
9,34,21.0158558,52.230819700000005,2017-10-03 00:00:50
25,10,21.0557709,52.2570419,2017-10-02 19:25:40
15,2,21.0209522,52.212722799999995,2017-10-03 00:00:48
4,14,21.011136999999998,52.2307968,2017-10-03 00:00:49
35,1,21.014673199999997,52.225009899999996,2017-10-03 00:00:46
24,7,21.0123043,52.230033899999995,2017-10-03 00:00:49
1,11,20.9753628,52.2690659,2017-10-03 00:00:48
24,11,21.070545199999998,52.242076899999994,2017-10-03 00:00:49
26,6,21.063753100000003,52.2465553,2017-10-03 00:00:08
9,32,20.991291,52.2255096,2017-10-03 00:00:47
9,33,21.0848255,52.2446671,2017-10-03 00:00:47
7,6,21.0030842,52.1888084,2017-10-03 00:00:47
9,37,20.943763699999998,52.176101700000004,2017-10-03 00:00:50
26,2,20.9409351,52.3004379,2017-10-03 00:00:40
26,1,20.919714000000003,52.2569199,2017-10-03 00:00:48
10,7,21.0229607,52.1897774,2017-10-03 00:00:49
35,11,20.9247627,52.2602272,2017-10-03 00:00:48
9,31,20.9584255,52.1904984,2017-10-03 00:00:02
9,36,20.9662762,52.199363700000006,2017-10-03 00:00:48
35,13,20.975431399999998,52.2632713,2017-10-03 00:00:46
15,8,21.0242729,52.1939125,2017-10-03 00:00:48
25,4,21.0168133,52.230911299999995,2017-10-02 18:19:08
17,6,20.9588661,52.3105354,2017-10-02 19:30:33
35,3,21.0167599,52.167942,2017-10-03 00:00:47
2,3,20.928798699999998,52.2916641,2017-10-03 00:00:48
2,5,20.941810600000004,52.334129299999994,2017-10-03 00:00:49
11,1,20.9712009,52.23450089999999,2017-10-03 00:00:41
10,13,20.912138,52.239005999999996,2017-10-03 00:00:50
11,2,20.9724464,52.232769,2017-10-02 08:33:33
20,2,20.9711552,52.239391299999994,2017-10-03 00:00:46
35,8,21.0064697,52.2381325,2017-06-14 21:19:44
15,12,20.9547062,52.2851448,2017-10-03 00:01:01
24,12,21.118848800000002,52.2382278,2017-10-03 00:01:01
35,8,20.933033,52.278530100000005,2017-10-03 00:00:58
24,017,20.934309,52.2718391,2017-10-03 00:00:56
18,2,21.004875199999997,52.2407227,2017-10-02 19:27:37
22,016,20.9286156,52.2996635,2017-10-03 00:01:01
6,3,20.9306488,52.299747499999995,2017-10-02 18:49:49
18,3,21.0011616,52.188018799999995,2017-10-02 10:19:12
33,020,20.924732199999998,52.2811966,2017-10-03 00:01:02
33,10,21.0075817,52.2075157,2017-10-02 08:51:35
33,12,20.9996719,52.1876183,2017-09-05 23:30:07
9,12,20.943727499999998,52.1758347,2017-10-03 00:01:00
24,2,21.0368252,52.235080700000005,2017-10-03 00:01:02
7,10,21.053772,52.256092100000004,2017-10-02 15:56:44
26,3,20.973524100000002,52.2350693,2017-10-03 00:01:00
9,020,21.077629100000003,52.2433968,2017-10-03 00:01:00
9,019,21.118824,52.2381325,2017-10-03 00:00:58
10,023,20.9688358,52.231807700000005,2017-10-03 00:01:00
15,4,20.9718056,52.2056046,2017-10-03 00:00:58
15,015,20.984794600000004,52.219020799999996,2017-10-02 09:29:06
4,12,21.0076828,52.188839,2017-10-03 00:00:58
4,8,21.0178738,52.3056641,2017-06-01 17:19:00
15,014,21.001205399999996,52.187767,2017-09-29 17:48:35
9,014,20.9440517,52.1763077,2017-10-03 00:01:02
9,017,21.045536,52.236846899999996,2017-10-03 00:01:00
9,015,20.9777794,52.2126007,2017-10-03 00:01:00
23,4,21.033298499999997,52.25641629999999,2017-10-02 12:32:59
22,4,20.985096,52.22074129999999,2017-08-16 22:42:14
18,9,21.0277767,52.278141,2017-08-17 08:40:49
9,34,21.016197199999997,52.2308884,2017-10-03 00:01:01
25,10,21.0557709,52.2570419,2017-10-02 19:25:40
15,2,21.020500199999997,52.212001799999996,2017-10-03 00:00:58
4,14,21.0114918,52.2302094,2017-10-03 00:01:00
35,1,21.0141964,52.2257919,2017-10-03 00:00:56
24,7,21.0123043,52.230033899999995,2017-10-03 00:01:00
1,11,20.974510199999997,52.2703438,2017-10-03 00:00:59
24,11,21.0700665,52.2419739,2017-10-03 00:01:00
26,6,21.058616600000004,52.2468948,2017-10-03 00:01:01
9,32,20.9901066,52.2251549,2017-10-03 00:01:02
9,33,21.0848293,52.244670899999996,2017-10-03 00:00:57
7,6,21.0030842,52.1888084,2017-10-03 00:00:57
9,37,20.943763699999998,52.176101700000004,2017-10-03 00:01:00
